date,open,close,high,low,volume
20-Feb-02,1158.45,1145.95,1158.45,1134.65,19493.13
21-Feb-02,1146.05,1149.85,1158.05,1146.05,18016.08
22-Feb-02,1149.85,1163.5,1165.7,1145.5,20411.86
25-Feb-02,1163.65,1165.45,1167.6,1155.45,19175.68
26-Feb-02,1165.75,1189.4,1192.65,1165.75,24788.42
27-Feb-02,1190.15,1189.2,1205.95,1180,28784.5
28-Feb-02,1189.6,1142.05,1197,1135.2,36149.84
01-Mar-02,1142.05,1178,1181.25,1135.45,24409.86
04-Mar-02,1178.45,1177.35,1201.1,1172.3,25497.18
05-Mar-02,1176.4,1178.5,1193.1,1175.15,27081.09
06-Mar-02,1176.55,1172.6,1182.65,1162.75,24349.36
07-Mar-02,1173.6,1193.05,1195.2,1173.6,25208.14
08-Mar-02,1193.6,1187.65,1199.6,1182.55,27860
11-Mar-02,1187.5,1167.85,1192.75,1164.55,25620.21
12-Mar-02,1167.85,1150.45,1171.2,1144.3,23710.56
13-Mar-02,1150.2,1157.05,1165.4,1143.55,25165.26
14-Mar-02,1156.85,1159.45,1163.65,1153.15,21823.91
15-Mar-02,1159.6,1169.75,1173.75,1159.6,28001.58
18-Mar-02,1169.95,1169.3,1184.7,1163.75,24282.98
19-Mar-02,1169.4,1152.15,1170.8,1150.3,21367.6
20-Mar-02,1152.05,1155.6,1158.95,1148.5,22271.11
21-Mar-02,1155.55,1144.2,1155.55,1141.05,18847.16
22-Mar-02,1144.5,1138.45,1148.65,1135.9,20208.29
26-Mar-02,1138.1,1123.05,1140.2,1117.85,15985.56
27-Mar-02,1130,1123.35,1134.1,1121.35,18715.86
28-Mar-02,1123.6,1129.55,1138.45,1123.6,22243.98
01-Apr-02,1129.85,1138.95,1143.3,1129.85,20255
02-Apr-02,1138.8,1136.95,1147.3,1132.3,25229.73
03-Apr-02,1136.6,1123.5,1136.9,1121.45,19500.3
04-Apr-02,1124.05,1145.9,1149.65,1123.9,23272.26
05-Apr-02,1146.05,1141.95,1153.3,1139.9,22059.36
08-Apr-02,1141.9,1135.25,1147.9,1134,18659.03
09-Apr-02,1135.15,1126.7,1137.45,1122.1,21695.06
10-Apr-02,1126.7,1138.5,1140.25,1125.75,31188.2
11-Apr-02,1138.55,1143.6,1150.2,1138.55,31540.28
12-Apr-02,1143.25,1146.5,1151.55,1138.65,27382.99
15-Apr-02,1146.55,1134.15,1152.55,1130.45,26095.58
16-Apr-02,1130.8,1118.75,1133.5,1116.65,22980.77
17-Apr-02,1119,1125.1,1136.6,1118.95,24399.43
18-Apr-02,1125.25,1129,1135,1123.8,23380.03
19-Apr-02,1125.55,1100.3,1127.05,1097.6,28349.47
22-Apr-02,1100.5,1104.15,1107.2,1088.05,22835.57
23-Apr-02,1104,1106,1108.8,1095,24718.91
24-Apr-02,1106.25,1110.6,1116.85,1105.7,25304.61
25-Apr-02,1110.65,1094.3,1113.85,1089,26520.37
26-Apr-02,1094.25,1097.4,1103.35,1094.1,22090.28
29-Apr-02,1097.55,1074.2,1098.65,1073.3,23137.59
30-Apr-02,1074.25,1084.5,1085.75,1073.4,22605.25
02-May-02,1084.8,1093.3,1101.1,1084.8,24978.45
03-May-02,1093.4,1096.95,1098.6,1091.5,20047.64
06-May-02,1096.95,1100.95,1102.05,1096.25,20719.54
07-May-02,1100.9,1110.7,1111.85,1096.65,22692.63
08-May-02,1110.7,1117.6,1122.7,1110.7,27094.48
09-May-02,1117.7,1127.6,1136.55,1117.7,27873.1
10-May-02,1127.05,1116.4,1127.3,1111.15,24103.5
13-May-02,1116.8,1119.65,1121.95,1114.2,20927.78
14-May-02,1119.95,1115.1,1125.95,1111.45,23620.39
15-May-02,1115.15,1107.8,1121.5,1102.65,26729.72
16-May-02,1108.25,1092.8,1111.25,1089.85,24111.13
17-May-02,1092.8,1090.65,1099.75,1079.95,25455.94
20-May-02,1091.7,1074.35,1097.95,1071.35,21761.07
21-May-02,1074.75,1049.2,1074.85,1028.25,28311.38
22-May-02,1049.5,1045.3,1050.9,1035.5,28513.15
23-May-02,1045.2,1026.75,1045.35,1024.3,21450.42
24-May-02,1026.9,1067,1069.2,1026.9,28766.78
27-May-02,1067,1062.7,1071.5,1054.1,25327.48
28-May-02,1061.9,1038.2,1062.3,1034.1,23764.52
29-May-02,1038.2,1041.65,1047.95,1026.5,28825
30-May-02,1041.4,1032.15,1049.95,1030.1,28452.53
31-May-02,1032.5,1028.8,1037.7,1020.1,26263.99
03-Jun-02,1029.25,1039.75,1047.25,1029.25,21025.39
04-Jun-02,1040.15,1045.4,1047.4,1036.55,20129.48
05-Jun-02,1045.55,1064.2,1067.5,1045,26987.66
06-Jun-02,1064.15,1064.35,1072,1055.5,26202.03
07-Jun-02,1063.75,1048.8,1063.75,1044.35,21408.71
10-Jun-02,1049.95,1069.9,1072.5,1049.95,19764.8
11-Jun-02,1070.95,1097.05,1099.5,1070.55,28110.84
12-Jun-02,1097.15,1092.8,1100.45,1088.5,25150.47
13-Jun-02,1093,1082.85,1102.05,1080.8,24608.03
14-Jun-02,1081.75,1085.7,1087.6,1079.45,22710.68
17-Jun-02,1085.8,1088.9,1097.55,1085.7,18551.1
18-Jun-02,1088.9,1074.95,1097.4,1073.75,21902.48
19-Jun-02,1074.7,1062.9,1079.2,1056.45,23913.05
20-Jun-02,1063.1,1070.05,1074,1056.25,22708.6
21-Jun-02,1069.5,1062.55,1069.8,1058.95,18604.81
24-Jun-02,1065.6,1061.85,1065.6,1054.45,16301.97
25-Jun-02,1061.9,1055.4,1063.3,1048.55,21746.82
26-Jun-02,1055.35,1044.2,1061.05,1042.2,18990.07
27-Jun-02,1044.5,1048.55,1053.7,1044,22824.19
28-Jun-02,1049.4,1057.8,1068.9,1049.4,20769.55
01-Jul-02,1058,1068.95,1070.15,1058,16736.7
02-Jul-02,1067.9,1068.05,1071.7,1064.95,19943.83
03-Jul-02,1067.8,1069.9,1074,1065.55,23538.67
04-Jul-02,1069.95,1070.55,1078.55,1068.4,23674.6
05-Jul-02,1071,1073.8,1076.2,1067.45,20986.34
08-Jul-02,1074,1082.05,1085.3,1072.9,22858.08
09-Jul-02,1081.9,1080.3,1083.65,1077.55,20461.12
10-Jul-02,1081.55,1071.7,1087.4,1069.45,23161.76
11-Jul-02,1070.95,1056.6,1070.95,1055.3,22590.03
12-Jul-02,1057.1,1058.25,1064.9,1054.9,23017.73
15-Jul-02,1057.95,1048,1058.45,1043.3,19326.99
16-Jul-02,1047.9,1035.95,1051.85,1033.95,22476.31
17-Jul-02,1035.95,1032.55,1037.5,1025,19473.14
18-Jul-02,1032.55,1041.3,1044,1032.55,19541.78
19-Jul-02,1041.35,1035.9,1041.5,1032.25,19260.47
22-Jul-02,1035.2,1012,1035.2,1009,20155.71
23-Jul-02,1012.05,1021.9,1023.65,1005.75,25226.98
24-Jul-02,1021.8,1004.05,1022.2,1001.9,22436.2
25-Jul-02,1004.2,1001.55,1021.3,997.85,30640.24
26-Jul-02,1001.05,973.5,1001.05,972.55,24563.1
29-Jul-02,973,971.65,977.95,953.15,22940.91
30-Jul-02,973,960.65,987.5,956.8,23880.89
31-Jul-02,960.3,958.9,964.1,943.6,27092.8
01-Aug-02,959.2,957.7,972.05,954.15,21607.88
02-Aug-02,957.55,954.75,957.55,935.55,20167.82
05-Aug-02,954.9,963.25,966.5,953.9,18818.04
06-Aug-02,963.3,966.65,969.55,955.4,19440.54
07-Aug-02,967.7,969.1,978.6,966.55,24028.03
08-Aug-02,969.15,953.55,971.75,951.2,19876.96
09-Aug-02,953.8,961.95,963.85,948,22917.87
12-Aug-02,961.15,969.85,971.55,961.15,18177.88
13-Aug-02,970.4,976.05,977.2,969.9,12543.93
14-Aug-02,976.05,969.65,976.25,967.25,17019.12
16-Aug-02,970.75,979.25,981.2,968.35,15229.26
19-Aug-02,979.4,979.85,983.55,978.2,14657.49
20-Aug-02,979.75,988.55,990.85,979.05,24555.79
21-Aug-02,988.6,988.45,994.25,984.35,28754.12
22-Aug-02,988.55,985.7,995.3,983.45,20747.65
23-Aug-02,985.75,995.2,996.4,984.7,30310.36
26-Aug-02,992.4,998.85,1001.45,986.15,23940
27-Aug-02,998.85,987.7,1003.3,985.7,30310.36
28-Aug-02,987.35,985.7,988.1,981.1,22125.74
29-Aug-02,985.85,987.25,989.4,981.45,28408.58
30-Aug-02,987.65,1010.6,1012.75,986.7,30052.29
02-Sep-02,1010.9,1013.5,1024.65,1010.85,28822.77
03-Sep-02,1013.65,1001.1,1014.8,999.4,24524.94
04-Sep-02,1000.7,1006.95,1008.8,990.85,28890.17
05-Sep-02,1006.9,1008.6,1013.45,1004.2,30415.11
06-Sep-02,1008.45,995.2,1008.45,992.7,28128.66
09-Sep-02,992.05,998.55,1005.85,985.25,27478.32
11-Sep-02,998.6,998.85,1002.35,993.35,25262.65
12-Sep-02,998.95,1001.65,1005.15,998.8,21862.14
13-Sep-02,1001.4,992,1001.4,989.85,17988.59
16-Sep-02,991.75,985.75,997,983.55,19098.74
17-Sep-02,985.75,994.9,996.8,985.75,23045.27
18-Sep-02,994.15,983.6,994.15,981.6,21992.37
19-Sep-02,983.45,976.05,985.25,970.8,25291.12
20-Sep-02,975.6,969.6,975.6,960.7,24595.27
23-Sep-02,969.85,970.3,974.75,967.35,21385.53
24-Sep-02,969.95,966.2,969.95,960.2,19607.41
25-Sep-02,964.65,970.05,971.85,960.5,21501.89
26-Sep-02,970.1,969.9,976.25,968.25,15984.19
27-Sep-02,969.95,976.45,978,969.25,21490.32
30-Sep-02,976.15,963.15,976.15,961.55,17620.81
01-Oct-02,961.15,955.2,964.2,950.3,24830.27
03-Oct-02,955.35,948.2,957.9,945.8,22115.33
04-Oct-02,948.1,948.2,951.8,944.5,22241.28
07-Oct-02,947.8,954.75,956.35,946.25,21291.98
08-Oct-02,954.8,960.8,963.15,952.5,25789.32
09-Oct-02,960.85,954.75,968.75,952.95,25142.2
10-Oct-02,954.8,958.45,960.45,945,30977.68
11-Oct-02,958.45,971.05,973.5,958.45,26327.51
14-Oct-02,971.5,972.45,976.5,969,23557.28
16-Oct-02,972.9,973.6,983.6,971.7,25763.84
17-Oct-02,973.7,973.3,976.05,966.55,26940.85
18-Oct-02,973.8,971.65,982.5,968.8,29763.78
21-Oct-02,971.75,967.35,976.2,965.65,19687.78
22-Oct-02,967.5,962.5,976.35,961.65,23062.47
23-Oct-02,962.9,957.35,963.75,955.45,24638.66
24-Oct-02,957.7,946.9,959.8,945,21516.49
25-Oct-02,946.8,932.2,946.8,929.25,25163.8
28-Oct-02,932.35,922.7,934.9,920.1,18440.97
29-Oct-02,922.55,936.9,939.7,921.65,27178.55
30-Oct-02,936.15,937.75,944.35,935.9,22805.68
31-Oct-02,937.35,951.4,953.3,937.05,31786.26
01-Nov-02,951.45,951.45,956.95,946.4,29697.96
04-Nov-02,951.6,962.1,965.5,951.6,7961.49
05-Nov-02,962.85,962.3,963.7,957.2,20831.08
07-Nov-02,962.35,960.7,970.2,957.95,27111.32
08-Nov-02,960.5,956.95,960.95,954.35,20367.69
11-Nov-02,957.55,954.05,958.55,952.1,17615.01
12-Nov-02,953.9,959.85,960.85,948.05,19327.4
13-Nov-02,960.35,962.65,965.75,956.9,21982.21
14-Nov-02,964.15,971.9,974.1,963.5,29018.93
15-Nov-02,972.3,990.35,992.05,972.3,30261.34
18-Nov-02,990.35,996.85,1000.3,989.05,28058.43
20-Nov-02,996.85,1001.6,1007.2,992.3,34711.53
21-Nov-02,1001.8,1008.75,1012.75,1001.8,31701.79
22-Nov-02,1009.5,1020.15,1026,1009.5,37805.22
25-Nov-02,1020.9,1026.2,1030.35,1017.5,29152.16
26-Nov-02,1026.4,1036.15,1040.45,1026,34360.73
27-Nov-02,1036.35,1031.1,1042.2,1027.7,33765.25
28-Nov-02,1031.25,1049.7,1051.75,1031.25,31982.22
29-Nov-02,1049.55,1050.15,1057.45,1040.95,27803.2
02-Dec-02,1050.15,1067.9,1070.15,1050.15,33982.66
03-Dec-02,1067.7,1055,1075.75,1051.8,37213.12
04-Dec-02,1055.75,1036.4,1055.75,1034.1,31500.95
05-Dec-02,1036.75,1045.95,1052.45,1036.75,28684.58
06-Dec-02,1047.55,1069.8,1072.25,1047.55,32134.63
09-Dec-02,1070.5,1058.65,1085.75,1054.95,40662.32
10-Dec-02,1058.35,1063.7,1066.1,1045.65,30383.51
11-Dec-02,1064.1,1069.75,1076.95,1062.3,38471.33
12-Dec-02,1069.95,1077,1078.85,1066.8,31259.52
13-Dec-02,1074.45,1086.2,1087.35,1074.45,30091.17
16-Dec-02,1089,1078.45,1100,1075.55,30246.47
17-Dec-02,1078.7,1073.25,1084.95,1069,25504.25
18-Dec-02,1073.2,1077.95,1083.65,1072.85,26948.64
19-Dec-02,1077.85,1076,1079.9,1070.5,28151.57
20-Dec-02,1075.45,1079.3,1084.95,1075.4,25695.98
23-Dec-02,1079.3,1076,1082.6,1073.35,19819.22
24-Dec-02,1075.95,1085,1087,1072.65,23660.45
26-Dec-02,1085.05,1094.8,1100.4,1085.05,30774.69
27-Dec-02,1095.65,1098.4,1103.95,1095.6,27091.29
30-Dec-02,1095.8,1091.95,1095.8,1084.35,22855.27
31-Dec-02,1091.85,1093.5,1100.1,1091.7,24601.62
01-Jan-03,1093.6,1100.15,1102.1,1093.6,19478.91
02-Jan-03,1100.55,1093.05,1105.6,1091.2,31119.4
03-Jan-03,1094.45,1089.6,1099.85,1087.3,27578.71
06-Jan-03,1089.75,1084.35,1093.05,1081.25,23956.18
07-Jan-03,1084.4,1081.8,1089.85,1078.95,26448.45
08-Jan-03,1082.4,1089.35,1091.45,1082.3,27907.97
09-Jan-03,1089.75,1097.35,1099.15,1087.75,27782
10-Jan-03,1097.6,1080.25,1103.25,1077.4,36306.4
13-Jan-03,1080.25,1073.75,1080.4,1070.75,29251.62
14-Jan-03,1072.7,1078.95,1080.8,1070.3,30587.26
15-Jan-03,1077.9,1085,1087.5,1077.8,30271.91
16-Jan-03,1085.05,1088.35,1091.35,1083.95,25747.42
17-Jan-03,1089.3,1086.5,1090.25,1083.2,26255.11
20-Jan-03,1086.25,1076.35,1087,1074.2,22082.84
21-Jan-03,1076.3,1077.9,1080.5,1074.1,26014.64
22-Jan-03,1078.45,1082.9,1086.2,1073.6,25541.09
23-Jan-03,1081.4,1070.9,1083.15,1069.05,27409.69
24-Jan-03,1070.6,1056.05,1075.2,1053.4,31163.54
27-Jan-03,1057.8,1037.65,1059.35,1030.35,27875.11
28-Jan-03,1036.35,1046.2,1047.95,1026.75,31027.65
29-Jan-03,1059.8,1037.2,1059.8,1033.3,30112.72
30-Jan-03,1037.15,1034.6,1050.55,1031.35,33430.95
31-Jan-03,1034.75,1041.85,1044.25,1026.2,30272.98
03-Feb-03,1040.25,1055.3,1056.6,1036.5,25394.66
04-Feb-03,1056.55,1054.8,1063.7,1050.45,28135.32
05-Feb-03,1054.3,1047.4,1054.65,1041.75,24414.62
06-Feb-03,1047.25,1063.6,1065.95,1043.7,25649.14
07-Feb-03,1063.75,1057.5,1065.8,1055.5,29063.23
10-Feb-03,1058.2,1048.6,1058.75,1047.15,23028.71
11-Feb-03,1048.6,1048,1055.8,1044.55,25337.3
12-Feb-03,1048.15,1044.45,1051,1040.4,25293.39
14-Feb-03,1044.45,1036,1047.05,1034.1,21979.68
17-Feb-03,1036.2,1058.2,1060.5,1036.2,23827.73
18-Feb-03,1058.95,1059.3,1065.15,1057.6,24620.83
19-Feb-03,1059.3,1064.3,1068.8,1059.3,23668.39
20-Feb-03,1064.15,1065.6,1071.7,1058.35,24615.58
21-Feb-03,1065.6,1066.15,1069.2,1061.1,26499.51
24-Feb-03,1066.2,1070.15,1075.5,1066.2,21879.69
25-Feb-03,1070.1,1055.55,1073.25,1054.9,20148.14
26-Feb-03,1055.6,1049.65,1059.6,1048.2,24241.4
27-Feb-03,1049.6,1052.95,1057.45,1044.9,28124.3
28-Feb-03,1053.65,1063.4,1068.65,1053.65,36970.34
03-Mar-03,1063.55,1058.85,1070.85,1057.55,24744.96
04-Mar-03,1058.7,1046.6,1058.7,1045.2,18910.12
05-Mar-03,1046.55,1040.7,1046.55,1029.9,23733.75
06-Mar-03,1040.3,1031.25,1040.75,1029.55,22493.37
07-Mar-03,1031.05,1017.1,1031.05,1014.3,20727.28
10-Mar-03,1017.1,1006.7,1021.5,1004.35,20359.05
11-Mar-03,1006.65,1014.55,1016.7,998.95,23526.84
12-Mar-03,1014.25,1001.7,1017.75,1000.05,22827.07
13-Mar-03,1001.5,999.65,1006.4,994.2,22616.51
17-Mar-03,999.7,993,1000.85,982.7,18701.92
19-Mar-03,993.35,1003.9,1011.45,992.9,21113.87
20-Mar-03,1003.45,1025.25,1028.9,1001.75,29252.2
21-Mar-03,1025.55,1030.55,1033.7,1022.05,26726.09
22-Mar-03,1030.6,1037.15,1039.8,1030.6,10563.34
24-Mar-03,1037.15,1013.9,1038.55,1011.95,20206.92
25-Mar-03,1013.5,1011.3,1013.5,998.4,23601.83
26-Mar-03,1011.55,1013.85,1019.9,1004.85,21905.05
27-Mar-03,1013.9,1002.7,1013.9,999.6,20342.41
28-Mar-03,1002.8,1000.6,1006.3,996.75,20521.25
31-Mar-03,1000.6,978.2,1000.6,974.1,18725.51
01-Apr-03,977.4,984.3,992.05,973.5,23695.75
02-Apr-03,984.45,999.4,1002.1,984.45,23430.29
03-Apr-03,999.55,1009.15,1010.75,999.55,23941.35
04-Apr-03,1009.15,1016.95,1018.25,1002.75,26137.03
07-Apr-03,1017.05,1031.5,1033.45,1017.05,27069.67
08-Apr-03,1032,1018.1,1032,1016.6,24127.47
09-Apr-03,1018,1004.85,1018,1002.3,24244.76
10-Apr-03,1003.8,962.2,1003.8,958.2,38311.52
11-Apr-03,958.9,949.8,965.15,935.7,37964.89
15-Apr-03,951.8,951.2,964.2,938.8,25875.99
16-Apr-03,950.65,958.65,961.75,949,23931.12
17-Apr-03,958.65,940.7,958.65,936.7,20832.67
21-Apr-03,941.5,947.2,949.7,941.5,18748.48
22-Apr-03,947.1,943.5,951.4,937.85,22629.99
23-Apr-03,943.75,934.2,951.2,931.5,22727.04
24-Apr-03,934.2,929.7,943.15,927.8,29970.24
25-Apr-03,929.45,924.3,931.35,921.1,20078.18
28-Apr-03,922.85,929.5,931.05,920,18284.95
29-Apr-03,929.75,932.3,936.9,929.75,19109.33
30-Apr-03,935.25,934.05,935.55,929.85,18602.52
02-May-03,930.9,938.3,940.2,930.8,20493.91
05-May-03,937.45,945.4,948.95,936.65,23627.35
06-May-03,945.85,951.85,955,943.2,27642.82
07-May-03,950.4,950.15,956.65,948.9,24683.33
08-May-03,950.15,941.55,951.3,938.7,25078.32
09-May-03,941.6,937.85,941.65,935.8,20695.99
12-May-03,938.5,936,944.45,934,23055.5
13-May-03,936.9,944.2,945.8,936.7,24756.88
14-May-03,944.2,952.15,953.45,943.15,22420.13
15-May-03,952.15,959.85,961.6,951.15,23071.36
16-May-03,959.85,973.1,974.4,959.85,24705.89
19-May-03,973.7,966.55,979.85,964.6,25656.19
20-May-03,964.65,971.55,974.05,959.8,25679.01
21-May-03,972.05,968,980.75,965.55,28070.53
22-May-03,967.95,963.25,972.4,960.05,25052.98
23-May-03,963.5,967.9,972.9,962.4,27828.65
26-May-03,967.85,982.45,983.9,967.1,26180.8
27-May-03,982.35,976.85,990,974.25,29058.12
28-May-03,977.65,990.8,992.25,977.55,31737.37
29-May-03,990.8,1002.6,1004.85,989.5,35967.56
30-May-03,1000.05,1006.8,1013.85,994.65,31438.96
02-Jun-03,1006.85,1015.15,1020.5,1004.7,30174.48
03-Jun-03,1015.9,1010.65,1016.9,1007.65,26738.5
04-Jun-03,1010.7,1021.05,1022.75,1010.1,27692.41
05-Jun-03,1021.1,1035.05,1038.3,1021.1,33183.28
06-Jun-03,1036.2,1046.4,1048.85,1035.95,28501.49
09-Jun-03,1046,1052.1,1057.05,1039.85,26237.52
10-Jun-03,1052,1037.8,1056.55,1033.95,31084.11
11-Jun-03,1038,1044.1,1048.25,1035,26552.25
12-Jun-03,1044.2,1051.3,1052.6,1043.1,24114.25
13-Jun-03,1050.95,1056.2,1059.45,1050.95,26043
16-Jun-03,1056.5,1051.8,1059.8,1045.55,23111.11
17-Jun-03,1052.3,1081.95,1083.2,1052.3,31050.35
18-Jun-03,1082.8,1086.75,1093.2,1080.9,31607.29
19-Jun-03,1085.95,1092.55,1097,1078.9,29108.12
20-Jun-03,1092.65,1100.25,1101.6,1081.35,29071.92
23-Jun-03,1100.6,1089.2,1106.15,1087.65,26369.89
24-Jun-03,1089.2,1085.35,1092.65,1079.1,26298.71
25-Jun-03,1085.65,1106.65,1109.75,1084.35,30895.69
26-Jun-03,1106.8,1116.35,1118.9,1106.8,37389.07
27-Jun-03,1117.45,1125.55,1126.8,1109.35,37224.64
30-Jun-03,1125.6,1134.15,1141.3,1125.5,33408.86
01-Jul-03,1133.95,1130.7,1139,1125.75,29457.35
02-Jul-03,1131.55,1133.8,1145.4,1130.2,33136.45
03-Jul-03,1133.8,1144.65,1150.75,1126.35,42795.32
04-Jul-03,1145.6,1138.45,1148.85,1134,28187.09
07-Jul-03,1138.9,1140.55,1145.75,1134.6,27395.84
08-Jul-03,1141.45,1145.9,1153.15,1141.3,31015.45
09-Jul-03,1146.35,1141.05,1155.3,1137.15,30795.93
10-Jul-03,1146,1162.35,1163.6,1146,42551.42
11-Jul-03,1162.3,1161.65,1170.75,1157.45,36843.14
14-Jul-03,1161.2,1171.5,1173.95,1161.2,31669.91
15-Jul-03,1171.5,1159.85,1175.55,1148.8,35653.59
16-Jul-03,1158.7,1168.75,1170.45,1148.6,33543.55
17-Jul-03,1168.85,1152,1175.95,1145.65,37225.36
18-Jul-03,1151.85,1140,1162.6,1130.45,32044.03
21-Jul-03,1140,1115.8,1146.4,1112.55,28909.79
22-Jul-03,1115.35,1109.2,1118.25,1089.3,31019.17
23-Jul-03,1109.6,1119.05,1124.7,1109.6,34420.31
24-Jul-03,1119.95,1139.45,1144.35,1118.55,33508.31
25-Jul-03,1135.5,1162.75,1164.7,1135.05,35870.09
28-Jul-03,1163.25,1169.2,1180.6,1163.25,35869.49
29-Jul-03,1169.25,1174.75,1177.25,1154.8,34293.06
30-Jul-03,1175.3,1183,1187.7,1168.45,36254.58
31-Jul-03,1183.3,1185.85,1198.5,1181.9,46317.08
01-Aug-03,1185.8,1195.75,1198.8,1180.3,38240.63
04-Aug-03,1196.05,1203.6,1206.1,1185.95,36750.91
05-Aug-03,1203.9,1184.45,1218.5,1181,40588.78
06-Aug-03,1184.1,1171.05,1191.05,1164.75,40810.63
07-Aug-03,1170.75,1196.95,1199.7,1170.75,36100.07
08-Aug-03,1199.7,1222.65,1224.5,1199.7,39928.22
11-Aug-03,1222.6,1232.85,1240.35,1215.75,38357
12-Aug-03,1233.95,1234.75,1249.35,1229.8,38554.07
13-Aug-03,1235.35,1246.9,1249.35,1229.3,39391.24
14-Aug-03,1247,1247.75,1260.35,1243.4,40744.55
18-Aug-03,1247.9,1281.4,1285.7,1247.9,41610.02
19-Aug-03,1286.05,1277.7,1307.6,1268.1,44750.78
20-Aug-03,1280.8,1287.4,1292.95,1280.8,39367.58
21-Aug-03,1288.2,1300.95,1304.15,1287,39271.81
22-Aug-03,1301.5,1311.15,1319.45,1298.8,44542.61
25-Aug-03,1311.95,1271.1,1332.55,1245.85,51565.36
26-Aug-03,1270.2,1318.2,1322.95,1269.5,44286.23
27-Aug-03,1318.75,1340.3,1346.3,1318.75,49915.12
28-Aug-03,1340.2,1341.05,1349,1328.35,53666.67
29-Aug-03,1341.2,1356.55,1365.8,1340.8,55023.54
01-Sep-03,1356.7,1375.95,1379.4,1356.65,42838.35
02-Sep-03,1375.95,1385.45,1388.95,1366.9,46671
03-Sep-03,1387.2,1359.35,1394.95,1353.6,49652.27
04-Sep-03,1358.9,1372.7,1382.6,1355.8,53555.56
05-Sep-03,1373,1398.4,1400.9,1372.75,50240
08-Sep-03,1398.4,1417.35,1420.25,1398.35,46639.43
09-Sep-03,1417.8,1407.05,1430.7,1397.65,56338.46
10-Sep-03,1407,1409.55,1414.1,1389.65,47754.7
11-Sep-03,1409.65,1403.15,1422.4,1399.6,46442.71
12-Sep-03,1405.55,1372.1,1415.65,1367.15,46182.34
15-Sep-03,1371.75,1329.25,1371.85,1322.65,41995.83
16-Sep-03,1330.15,1357.95,1362.1,1299.5,56306.86
17-Sep-03,1357.95,1341.6,1377.45,1332.2,50571.07
18-Sep-03,1341.45,1302.35,1342.6,1299.25,45349
19-Sep-03,1303.2,1322.15,1331.05,1285.25,47226.57
22-Sep-03,1319.25,1302.9,1333.55,1300.25,34470.49
23-Sep-03,1302.85,1328.2,1333.7,1290.55,39785.26
24-Sep-03,1324.85,1372.05,1373.9,1322.65,48567.39
25-Sep-03,1371.45,1357.2,1377.25,1352.8,53038
26-Sep-03,1357.55,1386.95,1389.3,1357.35,42830.78
29-Sep-03,1386.9,1399.95,1422.35,1386.1,43859.91
30-Sep-03,1400.7,1417.1,1418.1,1399.8,43149.79
01-Oct-03,1416.6,1420.85,1430.9,1407.95,42084.14
03-Oct-03,1420.85,1449.3,1451.2,1420.85,47625.76
06-Oct-03,1449.45,1478.9,1481.05,1423.75,49307
07-Oct-03,1478.95,1477.85,1498.45,1467.75,55551.32
08-Oct-03,1477.85,1478.6,1493.05,1460.6,49895.46
09-Oct-03,1487.85,1502.1,1505.05,1478.4,47468.57
10-Oct-03,1507.1,1523.1,1527.25,1505.1,54162.2
13-Oct-03,1523.35,1546.75,1550.9,1516.05,51156.03
14-Oct-03,1548.7,1520.8,1562.85,1513.75,60117.58
15-Oct-03,1521.45,1537,1543.85,1503,53357.91
16-Oct-03,1537.3,1555.7,1563.4,1537.3,59373.15
17-Oct-03,1565.2,1569.45,1574.1,1552.15,59495.02
20-Oct-03,1569.7,1542.7,1574.1,1536.5,49801.38
21-Oct-03,1546.2,1506.5,1549.65,1496.95,59931.27
22-Oct-03,1506.75,1494.1,1522.65,1483,50514.19
23-Oct-03,1494.75,1470.45,1503,1466.25,47809.92
24-Oct-03,1485.8,1506.05,1512.55,1434.75,52143.36
25-Oct-03,1506.05,1521.95,1533.05,1506.05,13897.39
27-Oct-03,1522.05,1485.3,1524.05,1482,41362.93
28-Oct-03,1485.45,1481.75,1500.8,1471.3,48892.27
29-Oct-03,1481.3,1498.45,1501.7,1477.1,46309.42
30-Oct-03,1499.25,1516.85,1524.25,1495.8,58960.05
31-Oct-03,1517.1,1555.9,1559.75,1515.55,56737.11
03-Nov-03,1556.5,1601.65,1605.6,1556.5,61981.97
04-Nov-03,1601.3,1618.7,1626.4,1601.3,69192.36
05-Nov-03,1618.7,1609.15,1627.6,1592.55,61413.93
06-Nov-03,1610.55,1612.2,1630.25,1605.4,58362.25
07-Nov-03,1612.1,1592.05,1624.5,1585.35,48916.64
10-Nov-03,1603.55,1594.5,1603.65,1568.1,25310.2
11-Nov-03,1594.5,1601.15,1608.85,1590.95,47136.75
12-Nov-03,1601.3,1603.8,1617.75,1598,49822.95
13-Nov-03,1610.4,1579.95,1616.15,1573.6,49210.91
14-Nov-03,1577.2,1550.45,1580.3,1544.75,44097.2
15-Nov-03,1549.65,1562.8,1571.3,1542,14287.53
17-Nov-03,1563.1,1579.9,1584.75,1554.4,39032.48
18-Nov-03,1579.15,1564.4,1591.25,1557.2,44873.4
19-Nov-03,1563.95,1540.6,1564,1534.35,45877.94
20-Nov-03,1542.85,1522.3,1558.15,1517.9,43126.09
21-Nov-03,1520.4,1540.7,1547,1509.15,44851.08
24-Nov-03,1541.35,1543.9,1554.05,1536.5,39568.05
25-Nov-03,1543.95,1568.65,1572.05,1543.95,42494.62
27-Nov-03,1568.85,1598.35,1602.6,1568.7,54073.28
